Date,DVP,MWM,OTG,AXA,BNW,CAV,CIN,CNC,DSM,EBS,EST,I75,IKV,OOA,OTM,OXV,PEA,PRO,SLB
2085-01-01 12:00:00,276.48846,276.48846,277.03137,276.72745,278.33652,272.03845,278.33652,279.2069,279.18146,277.46182,277.5392,279.2069,279.18146,279.2069,279.2069,279.2529,279.2529,279.31668,272.03845
2085-01-02 12:00:00,273.80472,273.80472,274.45596,273.65805,274.42267,268.47226,274.42267,275.23022,274.95813,273.7001,274.71814,275.23022,274.95813,275.23022,275.23022,274.87186,274.87186,275.24905,268.47226
2085-01-03 12:00:00,280.3035,280.3035,279.468,276.72754,275.05527,269.59613,275.05527,275.86224,275.5719,274.33932,278.76035,275.86224,275.5719,275.86224,275.86224,275.4731,275.4731,275.8733,269.59613
2085-01-04 12:00:00,278.6901,278.6901,278.06345,275.19885,274.7057,267.93988,274.7057,278.26346,276.99417,273.10086,277.29532,278.26346,276.99417,278.26346,278.26346,277.77798,277.77798,276.4107,267.93988
2085-01-05 12:00:00,277.90988,277.90988,277.21664,273.4381,272.25345,265.26157,272.25345,276.98227,275.13568,270.34866,275.9932,276.98227,275.13568,276.98227,276.98227,276.21286,276.21286,274.2565,265.26157
2085-01-06 12:00:00,275.30722,275.30722,275.05695,272.37146,273.1271,265.28397,273.1271,279.02963,276.76727,270.8402,274.38174,279.02963,276.76727,279.02963,279.02963,278.21973,278.21973,275.51038,265.28397
2085-01-07 12:00:00,279.20288,279.20288,279.48773,277.8499,279.2764,271.80588,279.2764,283.28778,282.0571,277.4158,279.33823,283.28778,282.0571,283.28778,283.28778,283.07593,283.07593,281.2312,271.80588
2085-01-08 12:00:00,275.36252,275.36252,275.549,275.25516,278.68622,270.55063,278.68622,283.48462,281.89194,276.60965,276.07336,283.48462,281.89194,283.48462,283.48462,283.11926,283.11926,280.85486,270.55063
2085-01-09 12:00:00,274.2017,274.2017,274.4786,274.3138,277.79596,269.7336,277.79596,282.38483,280.8468,275.79324,275.06952,282.38483,280.8468,282.38483,282.38483,281.99252,281.99252,279.88858,269.7336
2085-01-10 12:00:00,276.97604,276.97604,276.98306,275.53033,276.86026,269.65726,276.86026,280.293,279.18005,275.21936,276.93204,280.293,279.18005,280.293,280.293,279.95587,279.95587,278.5888,269.65726
