Date,OTG,DSM,OTM
2098-01-01,1.85730204975698e-05,3.83869064535247e-06,2.63670881395228e-06
2098-01-02,7.93064657500509e-07,6.13429756413098e-06,9.35961725190282e-06
2098-01-03,2.71777862508316e-05,1.70591083588079e-05,1.36764056151151e-05
2098-01-04,2.60094438999658e-05,6.20243827142986e-06,5.04147601532168e-06
2098-01-05,0,2.08112010113837e-06,1.57807994582981e-06
2098-01-06,1.46555948958849e-05,2.35867573792348e-05,1.82073908945313e-05
2098-01-07,5.57706414383574e-07,7.05819184076972e-06,5.41856161362375e-06
2098-01-08,3.30668740389228e-07,7.33075012249174e-06,4.54199198429706e-06
2098-01-09,0,2.20180865539987e-07,6.53506049275165e-07
2098-01-10,0,4.324411406742e-07,1.28100850815827e-06
2098-01-11,3.51166917766932e-08,2.00065599642585e-07,5.74622276872105e-07
2098-01-12,2.24122095460189e-06,1.61818306310124e-07,4.77441460589034e-07
2098-01-13,0,4.34906695545578e-07,6.97613359079696e-07
2098-01-14,1.83242736966349e-05,2.85775495285634e-05,3.54056392097846e-05
2098-01-15,1.6500145648024e-05,1.56410114868777e-05,1.23355093819555e-05
2098-01-16,0,3.0515082016791e-08,1.48843932734621e-08
2098-01-17,0,5.3874435934631e-07,1.5735579381726e-06
2098-01-18,8.04157753009349e-06,7.9697138062329e-06,6.25250049779424e-06
2098-01-19,1.73381904460257e-05,9.434916137252e-06,1.30868011183338e-05
2098-01-20,0,3.99507052861736e-06,1.10790342660039e-05
2098-01-21,4.01667057303712e-05,1.50184196172631e-05,9.02696319826646e-06
2098-01-22,1.47490400195238e-05,3.21895931847394e-05,2.60235701716738e-05
2098-01-23,4.31975058745593e-05,8.1244928878732e-05,6.9910274760332e-05
2098-01-24,8.17199979792349e-05,2.83710051007802e-05,2.22074741031975e-05
2098-01-25,1.33707517306902e-05,8.91021045390517e-06,8.83753364178119e-06
2098-01-26,5.72319891034567e-07,1.13636087917257e-06,1.23241761684767e-06
2098-01-27,2.13129052184513e-08,4.44144454547768e-08,1.27651773595971e-07
