Date,DVP,MWM,OTG,AXA,BNW,CAV,CIN,CNC,DSM,EBS,EST,I75,IKV,OOA,OTM,OXV,PEA,PRO,SLB
2016-01-01 12:00:00,284.30307,284.30307,284.78983,284.1875,286.56082,279.18448,286.56082,289.2638,288.50653,285.0848,285.2017,289.2638,288.50653,289.2638,289.2638,289.15106,289.15106,288.08383,279.18448
2016-01-02 12:00:00,286.77316,286.77316,287.14188,285.8333,287.3184,280.12177,287.3184,289.9215,289.24454,285.8486,287.20233,289.9215,289.24454,289.9215,289.9215,289.8752,289.8752,288.83298,280.12177
2016-01-03 12:00:00,286.71045,286.71045,287.1511,285.82925,287.33218,280.10175,287.33218,289.92712,289.2916,285.8419,287.20676,289.92712,289.2916,289.92712,289.92712,289.93454,289.93454,288.86487,280.10175
2016-01-04 12:00:00,285.19125,285.19125,285.5342,284.2751,285.71402,278.6074,285.71402,288.04337,287.47028,284.32123,285.62317,288.04337,287.47028,288.04337,288.04337,288.00687,288.00687,287.14676,278.6074
2016-01-05 12:00:00,285.76242,285.76242,285.76642,284.07755,285.03265,277.97678,285.03265,287.4879,286.84653,283.60672,285.64255,287.4879,286.84653,287.4879,287.4879,287.40683,287.40683,286.49588,277.97678
2016-01-06 12:00:00,283.5083,283.5083,283.81375,282.76642,284.53055,277.30368,284.53055,287.01193,286.33978,283.10242,284.01285,287.01193,286.33978,287.01193,287.01193,286.8923,286.8923,285.9933,277.30368
2016-01-07 12:00:00,285.73282,285.73282,285.72586,283.76224,284.44714,277.37933,284.44714,287.0161,286.3301,282.97733,285.4691,287.0161,286.3301,287.0161,287.0161,286.91376,286.91376,285.94867,277.37933
2016-01-08 12:00:00,285.3805,285.3805,285.31927,283.17526,283.55222,276.60788,283.55222,285.92465,285.3103,282.13983,284.9747,285.92465,285.3103,285.92465,285.92465,285.82544,285.82544,284.99335,276.60788
2016-01-09 12:00:00,285.83978,285.83978,285.81912,283.93073,284.3269,277.61453,284.3269,285.89456,285.66937,283.1171,285.6048,285.89456,285.66937,285.89456,285.89456,285.97037,285.97037,285.56235,277.61453
2016-01-10 12:00:00,285.9327,285.9327,286.05396,284.32898,284.98364,278.1716,284.98364,286.56985,286.38266,283.74014,285.92395,286.56985,286.38266,286.56985,286.56985,286.70526,286.70526,286.24957,278.1716
2016-01-11 12:00:00,286.227,286.227,286.53412,284.9584,286.05807,278.94525,286.05807,288.22003,287.7858,284.64456,286.4814,288.22003,287.7858,288.22003,288.22003,288.26584,288.26584,287.49066,278.94525
2016-01-12 12:00:00,286.51236,286.51236,286.46146,284.91516,286.50446,278.92624,286.50446,289.6175,288.81973,284.79135,286.4262,289.6175,288.81973,289.6175,289.6175,289.5863,289.5863,288.23325,278.92624
2016-01-13 12:00:00,285.6043,285.6043,285.47662,283.77124,285.08664,277.61783,285.08664,288.09073,287.2852,283.42584,285.36465,288.09073,287.2852,288.09073,288.09073,287.98593,287.98593,286.75955,277.61783
2016-01-14 12:00:00,284.6559,284.6559,284.5531,282.96576,284.15594,276.92468,284.15594,286.51672,285.97406,282.6792,284.50308,286.51672,285.97406,286.51672,286.51672,286.47693,286.47693,285.64124,276.92468
2016-01-15 12:00:00,285.2261,285.2261,285.2626,283.5528,284.5116,277.3833,284.5116,286.5972,286.20834,283.0892,285.15433,286.5972,286.20834,286.5972,286.5972,286.64252,286.64252,285.93884,277.3833
2016-01-16 12:00:00,283.8172,283.8172,283.78043,281.99658,283.36032,275.74692,283.36032,286.67413,285.7031,281.60837,283.63815,286.67413,285.7031,286.67413,286.67413,286.45224,286.45224,285.11334,275.74692
2016-01-17 12:00:00,281.55685,281.55685,281.65033,279.7865,281.13818,273.45053,281.13818,284.70224,283.58075,279.32968,281.47116,284.70224,283.58075,284.70224,284.70224,284.37134,284.37134,282.94388,273.45053
2016-01-18 12:00:00,277.87778,277.87778,278.13855,277.29562,280.04688,271.97406,280.04688,283.74377,282.6363,278.1581,278.47296,283.74377,282.6363,283.74377,283.74377,283.4918,283.4918,281.92883,271.97406
2016-01-19 12:00:00,279.82278,279.82278,280.12872,278.9411,281.01556,273.26804,281.01556,284.0632,283.25943,279.2926,280.29398,284.0632,283.25943,284.0632,284.0632,283.93344,283.93344,282.7277,273.26804
2016-01-20 12:00:00,283.15323,283.15323,283.41724,281.52902,282.1262,275.14847,282.1262,283.7915,283.55008,280.80615,283.23544,283.7915,283.55008,283.7915,283.7915,283.8052,283.8052,283.4313,275.14847
