Date,DVP,MWM,OTG,AXA,BNW,CAV,CIN,CNC,DSM,EBS,EST,I75,IKV,OOA,OTM,OXV,PEA,PRO,SLB
01/01/2015,88.10956837240019,89.39346620053306,59.379545896200035,78.91146171593323,84.5406944801666,68.41929421746696,84.05988949836666,77.35359946660003,66.52478562633331,77.62983155333328,75.90345546486662,79.98819391646671,68.61523729169986,79.6337308818333,81.96986732810007,65.38103976206652,70.09585480199992,75.11350417306647,72.9340973185332
02/01/2015,78.7042401751667,84.69544846946668,71.58799846656666,68.78626359520015,82.3708086878667,81.3793346747999,83.01132859716691,71.98604758633341,59.21216890003344,81.96240668743324,77.18152936200002,71.57705131780001,60.2927932236667,72.3042574568001,71.13263757516668,60.44596370059983,62.156099530999704,84.87573478090006,64.34434065309996
03/01/2015,77.70990852496658,81.60273374613332,77.74408619090008,66.91191572589992,58.80627479800001,80.58632847353334,56.555821359766696,75.57928217133336,80.17663041883347,57.95148075829999,73.62292541603345,51.216400057966695,88.12352672299993,73.6158524835334,73.76836876899986,68.53876267473336,68.16938453189998,87.89664271766677,78.13985568793333
04/01/2015,85.41564230689985,89.48825409203333,73.00594121829991,79.20385474246663,75.7809859636667,62.348912464200126,75.66567638530002,68.52672247836679,52.5351404786333,62.967111673333385,75.86287480200005,67.81805206243337,55.682519787433264,69.37574461593336,65.04384645623328,70.32595873833337,74.36226058223329,60.18466861123338,60.078315803966696
05/01/2015,77.52918782546672,87.5477135537666,77.94704045756669,68.10062833573316,81.70412895823337,84.33512639816657,83.51110733933348,78.25027234280014,60.938528765166616,50.91912205633325,80.09744903296672,84.88718869873341,65.67831726823334,78.72593998050006,85.67565178266669,61.82341264219992,67.42984010556675,58.066229629200095,85.40584466796666
06/01/2015,76.2295208052333,80.51556094303339,84.0201652762,74.75322618166662,84.75291729436668,80.94234586600018,80.05101351983336,78.39215615739995,54.866284796266555,80.96047952283342,73.44207161996673,79.37812199596651,64.01818233086654,75.65387517666662,78.56508730146666,59.036682109933416,63.07788412166666,67.45023133250021,75.13413404109995
07/01/2015,63.22414479086661,67.06088356246666,64.46220862796672,73.43390160189992,76.89351630406665,72.52428384283331,77.39794139893326,69.6533646623666,76.15942132293341,72.15461052203332,77.67880116573333,79.89078738403329,80.68171910340001,72.86929150600008,71.14416051283334,74.90327232583314,83.92268268336673,59.55975119963318,82.16925690856657
08/01/2015,76.98136318840001,78.03835985526658,66.46736831853323,71.8945018707666,79.98773851770001,82.09087338989976,72.18328502519988,79.02442108623343,69.57068199320004,69.53610856100013,78.98441438436647,68.8900070533333,69.17788355393344,71.99659716969995,78.4852910505667,61.406942750699976,65.04966845146663,78.84113073226656,74.33817892923341
09/01/2015,81.24785116519998,84.622166414966685,78.98248281243332,80.91437663443348,71.39157716043329,69.87455510536671,62.331934866400076,57.04530479383336,72.15744813029995,75.21728322463333,84.95111917533349,59.214366876666354,77.17469033553347,57.33049516170017,61.99167417126664,76.06131114753333,81.2149381309999,78.06195698553334,62.086628115000025
10/01/2015,65.49882393566678,80.31012610593328,60.42617068673332,74.9644763617333,63.40846682016656,74.68259224516662,72.75906976239982,71.94807431536671,76.51761361226662,66.68985957503335,56.47620949186685,72.16910461370001,77.49250864216681,72.79294724766673,75.6261395374333,76.21257972036653,78.89582106619997,82.09956605669996,82.35033948436657
