Date,OTG,DSM,OTM
2015-01-01,0,1.00097372524033e-6,2.69370252681256e-6
2015-01-02,0,1.20906111078511e-6,3.63202047992672e-6
2015-01-03,0,2.11738537814199e-8,6.35102352930517e-8
2015-01-04,4.59695513654879e-7,4.39046516476083e-6,3.22854612022638e-6
2015-01-05,1.61549705808284e-5,4.60779710920178e-6,2.73039813691867e-6
2015-01-06,3.39766338584013e-5,7.92606442701072e-6,1.08142839962966e-5
2015-01-07,1.41977079692879e-6,4.14150662209067e-7,2.52652796461916e-7
2015-01-08,4.29193658391114e-9,2.93920237481871e-7,4.01678875050493e-7
2015-01-09,3.36529706146393e-6,2.8237488436389e-7,6.83767325426743e-7
2015-01-10,8.71558185622234e-8,1.60031888185586e-7,3.81950798100661e-7
2015-01-11,1.06150173451169e-5,0,0
2015-01-12,3.36661832989194e-5,0,0
2015-01-13,9.88326246442739e-6,2.74063125971225e-7,2.19745729168608e-7
2015-01-14,0,6.6411715238246e-8,1.95152182413949e-7
2015-01-15,1.24029111248092e-6,2.10250821197633e-8,6.16571398381893e-8
2015-01-16,6.84591141180135e-5,2.41307316173334e-5,2.22311027755495e-5
2015-01-17,2.10725047509186e-5,3.07282107314677e-6,6.2099998103804e-6
2015-01-18,2.19144876609789e-5,1.09881477783347e-6,1.17433819468715e-6
2015-01-19,2.08798210223904e-5,4.59907050753827e-6,7.65964432503097e-6
2015-01-20,6.02110449108295e-5,8.11245718068676e-6,2.15110085264314e-5
2015-01-21,2.3092468836694e-5,6.65104234940372e-5,7.1282520366367e-5
2015-01-22,5.62226159672719e-5,5.33786878804676e-5,6.82682875776663e-5
2015-01-23,1.44598317319833e-7,7.85957818152383e-5,1.0094066965393e-4
2015-01-24,1.46737356772064e-5,3.85413477488328e-5,2.85730475297896e-5
2015-01-25,2.3271527425095e-6,1.25786675653217e-6,6.39213624253898e-7
2015-01-26,2.4247341912087e-8,1.53643406974879e-6,9.03328327694908e-7
2015-01-27,2.71515375516174e-7,3.00351325677184e-6,2.69975089395302e-6
2015-01-28,0,0,0
2015-01-29,0,0,0
2015-01-30,0,1.67131926076536e-8,4.7920906354193e-8
2015-01-31,0,1.15203692985233e-5,1.29184400066151e-5
2015-02-01,8.54079626151361e-5,2.0243850303813e-4,2.2760035062674e-4
2015-02-02,6.44851024844684e-5,6.41285514575429e-5,4.36731788795441e-5
2015-02-03,2.43385657086037e-5,2.77392132375098e-7,1.35913083454398e-7
2015-02-04,2.88524151983438e-5,4.66639539808966e-6,3.19762557410286e-6
2015-02-05,1.275556278415e-4,9.47345051827142e-6,4.56185762232053e-6
2015-02-06,2.63035108218901e-5,5.74864088775939e-6,2.74986814474687e-6
2015-02-07,0,0,0
2015-02-08,0,0,0
2015-02-09,0,2.04495762545776e-7,9.81617631623521e-8
2015-02-10,0,4.15390871921773e-7,3.71064203363858e-7
2015-02-11,0,1.4145147133604e-6,8.51748211516679e-7
2015-02-12,0,9.16917088034097e-7,2.65469702753762e-6
2015-02-13,0,1.03775289517216e-6,3.01087857224047e-6
2015-02-14,1.61511451324259e-7,1.82948360816226e-6,4.22107223130297e-6
2015-02-15,7.17622197043966e-6,0,0
2015-02-16,6.35213018540526e-6,5.6237610124299e-9,1.64352176312832e-8
2015-02-17,0,0,0
2015-02-18,9.76233968685847e-6,0,0
2015-02-19,6.75343656553196e-8,8.29412594161028e-10,2.444341618002e-9
2015-02-20,4.26856695412425e-6,0,0
2015-02-21,8.90222872840241e-5,5.03780174767599e-5,3.57831086148508e-5
2015-02-22,1.38389523272053e-5,1.65714538979955e-6,9.22555614124576e-7
2015-02-23,7.29467092241976e-6,1.16456176328938e-5,9.7371193987783e-6
2015-02-24,2.5794670364121e-5,3.090428606356e-7,3.48713911080267e-7
2015-02-25,5.67668103030883e-5,6.23205369265634e-6,3.38434938385035e-6
2015-02-26,2.32891816267511e-5,2.06078821065603e-5,1.64500343089458e-5
2015-02-27,2.86587510345271e-5,4.06383193762849e-9,1.22780727807026e-8
2015-02-28,3.39796315529384e-5,2.31533285841579e-5,1.87080004252493e-5
2015-03-01,7.1632643994235e-6,5.42779935130966e-6,5.59916134079685e-6
2015-03-02,1.1729570542229e-4,5.24866300111171e-5,4.3339987314539e-5
2015-03-03,0,7.31506474949129e-7,3.72795653902358e-7
2015-03-04,9.99248004518449e-5,1.7369625857099e-4,1.6762058658059e-4
2015-03-05,8.23594109533588e-6,1.10390965346596e-6,2.7586575015448e-6
2015-03-06,3.34230776388722e-7,1.99989944604795e-8,6.16502475736525e-8
2015-03-07,1.91146864381153e-5,2.15777404832807e-7,1.11137012481777e-7
2015-03-08,0,0,0
2015-03-09,0,0,0
2015-03-10,0,2.90482713438678e-8,9.03686441233731e-8
2015-03-11,0,3.32989117168836e-7,1.03793558992038e-6
2015-03-12,1.00265497167129e-5,7.94527441030368e-5,1.0373232362326e-4
2015-03-13,8.03073708084412e-5,1.0814295819727e-4,1.110300727305e-4
2015-03-14,9.82523706625216e-5,3.5650566132972e-5,1.86120105354348e-5
2015-03-15,2.3416130716214e-5,2.15769705391722e-6,1.12796499251999e-6
2015-03-16,1.49460220200126e-5,1.02212322872219e-6,5.34956654973939e-7
2015-03-17,2.52523786912207e-5,0,0
2015-03-18,5.97507714701351e-5,7.82227016316028e-6,8.67464041220956e-6
2015-03-19,5.80996675125789e-5,4.24282807216514e-5,2.94111341645476e-5
2015-03-20,1.16444680315908e-5,0,0
2015-03-21,1.91264871318708e-6,1.26517875287391e-7,6.64502977087977e-8
2015-03-22,5.60488479095511e-5,6.18422654952155e-6,3.24889902003633e-6
2015-03-23,2.68337680608965e-6,3.59621640200203e-6,6.64026811136864e-6
