Date,OTG,DSM,OTM
2015-01-01,0,1.07273194771551e-6,2.6554916985333e-6
2015-01-02,0,1.14056422262365e-6,3.42625594385027e-6
2015-01-03,0,4.15923402385943e-8,2.07924610862165e-8
2015-01-04,1.14791259875346e-6,2.92755453301652e-6,2.47701245825738e-6
2015-01-05,1.59042319864966e-5,6.72189298711601e-6,4.37754260929069e-6
2015-01-06,3.88088410545606e-5,7.7650302046095e-6,1.18103698696359e-5
2015-01-07,9.89841964837979e-7,7.3731700922508e-7,1.1735122598111e-6
2015-01-08,1.04884998108901e-6,2.1269504202337e-7,3.04004316831197e-7
2015-01-09,1.90677280897944e-6,4.9003841695594e-7,7.67722156069794e-7
2015-01-10,0,0,0
2015-01-11,3.36746634275187e-5,0,0
2015-01-12,2.09730333153857e-5,0,0
2015-01-13,1.8836879007722e-6,1.17380182018678e-7,3.44715488154179e-7
2015-01-14,0,8.611598900643e-7,6.89314447299694e-7
2015-01-15,4.46948689614146e-7,0,0
2015-01-16,1.9040927872993e-4,2.1559155720751e-4,1.9203680858481e-4
2015-01-17,5.84717563469894e-5,4.87429679196794e-5,3.00407391478075e-5
2015-01-18,7.39387724024709e-6,6.09658030725768e-8,2.96198052751606e-8
2015-01-19,2.87579077848932e-5,1.04809560070862e-5,6.708680302836e-6
2015-01-20,2.27401869778987e-5,0,0
2015-01-21,1.81921961939224e-8,5.0978457011297e-7,1.47780178849644e-6
2015-01-22,1.0125001426786e-4,5.46846649740473e-6,3.32631543642492e-6
2015-01-23,7.31399486539885e-5,3.37775873049395e-6,1.64494690579886e-6
2015-01-24,7.33031720301369e-6,1.17577974378946e-6,5.71602186028031e-7
2015-01-25,4.79653590446105e-6,2.00159729502047e-6,1.33093226395431e-6
2015-01-26,3.95642473449698e-6,3.77179389943194e-7,6.61594924622477e-7
2015-01-27,7.39471417432469e-8,6.23044797976036e-8,1.79069601813353e-7
2015-01-28,0,1.18161231910108e-7,3.39281342576214e-7
2015-01-29,0,1.61057105430018e-8,4.62080720353697e-8
2015-01-30,5.65797449780803e-7,9.86490604759638e-8,2.82851544852747e-7
2015-01-31,7.23217169706913e-7,1.60946420635355e-8,4.61267539719756e-8
2015-02-01,1.55387471778567e-8,1.7016020592564e-8,4.87547744398853e-8
2015-02-02,0,0,0
2015-02-03,0,6.60101764915488e-11,1.89147392193334e-10
2015-02-04,0,1.50572446955266e-7,4.31600255978992e-7
2015-02-05,1.60146064445144e-5,9.20595368825161e-8,2.64022503415617e-7
2015-02-06,1.02353278634837e-5,1.286275903567e-7,2.33974390084768e-7
2015-02-07,4.94039340992458e-6,1.23294171316957e-7,3.06260346860654e-7
2015-02-08,1.62228184308333e-6,3.22188014934e-7,3.85027021820861e-7
2015-02-09,3.8266257433861e-6,1.11010865566641e-6,1.86953127467859e-6
2015-02-10,8.53433732572739e-7,6.02601417654114e-8,1.73826691707291e-7
2015-02-11,0,0,0
2015-02-12,0,0,0
2015-02-13,0,6.99864131092909e-7,2.03054673875158e-6
2015-02-14,0,1.30349087612558e-6,3.79046650778037e-6
2015-02-15,0,1.41877330861462e-6,4.1357020563737e-6
2015-02-16,0,2.0980389763281e-6,3.45169200954842e-6
2015-02-17,0,1.0312658815792e-7,5.03657631156784e-8
2015-02-18,8.50983451528009e-6,5.47212941626185e-8,1.60800979642772e-7
2015-02-19,2.90974526251375e-6,1.07782943814527e-5,3.13421187456697e-5
2015-02-20,7.13233021087945e-7,3.18765017937039e-7,9.4223020141726e-7
2015-02-21,0,2.21318977033924e-10,6.56189769188131e-10
2015-02-22,0,8.1739784718593e-7,1.14682461571647e-6
2015-02-23,0,9.71690194973007e-9,2.89900032868218e-8
2015-02-24,0,4.14938227777384e-7,1.24186828998063e-6
2015-02-25,0,3.35606415546863e-7,1.00761883459199e-6
2015-02-26,0,9.76813581132774e-8,2.94203090334122e-7
2015-02-27,1.20142576633953e-5,0,0
2015-02-28,2.65855887846556e-5,1.27251623780467e-5,1.02331832749769e-5
2015-03-01,1.3642604699271e-6,1.4887820043441e-7,4.52571129017088e-7
2015-03-02,4.03377299562635e-7,0,0
2015-03-03,0,2.5005343218254e-7,4.97444204938802e-7
2015-03-04,0,8.05885122190375e-7,2.47113143814204e-6
2015-03-05,0,0,0
2015-03-06,8.22214715299197e-5,2.21745335693413e-6,1.1392786518627e-6
2015-03-07,3.77553078578785e-5,1.12226807686966e-5,8.32690147944959e-6
2015-03-08,8.36929320939817e-5,3.21077059197705e-5,2.24842733587138e-5
2015-03-09,4.41146227103673e-7,4.77349715310993e-7,1.48193407767394e-6
2015-03-10,2.47520097218512e-6,8.84799931100133e-7,2.75259640147851e-6
2015-03-11,1.53778671574401e-7,0,0
2015-03-12,0,0,0
2015-03-13,0,0,0
2015-03-14,2.11823838469627e-8,1.51749157684122e-9,4.75340034000737e-9
2015-03-15,1.31082315419917e-5,5.03215638048005e-8,1.5783764695243e-7
2015-03-16,3.65869055940493e-7,0,0
2015-03-17,0,8.43206819922671e-8,2.65058901049997e-7
2015-03-18,0,0,0
2015-03-19,6.71253246764536e-7,0,0
2015-03-20,0,0,0
2015-03-21,0,0,0
2015-03-22,0,0,0
2015-03-23,0,4.57135611213744e-5,5.53062418475747e-5
2015-03-24,3.35066033585463e-5,6.20248974882998e-5,7.04040503478609e-5
2015-03-25,8.96567200925347e-7,3.68201131095702e-6,6.53512415738078e-6
2015-03-26,2.9739710694087803e-9,0,0
2015-03-27,0,0,0
2015-03-28,0,0,0
2015-03-29,2.42703990807058e-5,5.82320524245006e-7,3.05238472719793e-7
2015-03-30,4.04039042223303e-7,0,0
2015-03-31,3.51789344676945e-6,0,0
2015-04-01,0,0,0
2015-04-02,0,0,0
2015-04-03,4.98769441037439e-5,0,0
2015-04-04,1.29507861856837e-5,3.36344601237215e-6,1.75140621649916e-6
2015-04-05,0,0,0
2015-04-06,7.97502889327006e-6,2.62230486214321e-8,8.16860818986243e-8
2015-04-07,0,9.68897708730765e-8,3.01333187735509e-7
2015-04-08,2.38094489759533e-5,7.93984054325847e-6,8.79282197274733e-6
2015-04-09,1.71072073840151e-7,0,0
2015-04-10,2.81745201391459e-7,2.8392352913186902e-9,8.78424266659295e-9
2015-04-11,1.843367354013e-4,1.5607010573148e-4,1.2711845920421e-4
2015-04-12,7.21836750017246e-6,8.04422597866505e-5,6.51755326543935e-5
2015-04-13,0,0,0
2015-04-14,5.09404480908415e-6,3.47294843550117e-7,1.77703796566675e-7
2015-04-15,9.09515438252129e-5,2.99617408927588e-6,1.61452737756917e-6
2015-04-16,2.90346797555685e-5,1.61767525241885e-6,8.24345818273287e-7
2015-04-17,0,0,0
2015-04-18,9.99717522063293e-5,9.09938717086334e-6,4.6174504859664e-6
2015-04-19,2.43008689722046e-5,0,0
2015-04-20,7.1997732447926e-5,4.0312056626135e-6,2.26598490371543e-6
2015-04-21,2.26145421038382e-5,1.70020683754046e-7,5.14332157308672e-7
2015-04-22,4.30049040005542e-5,1.230163661603e-6,6.18887838754745e-7
2015-04-23,3.03487759083509e-5,2.21030820313217e-8,2.20027569497461e-8
2015-04-24,3.28114256262779e-5,5.64451947866473e-5,9.49942113948055e-5
2015-04-25,3.54460498783737e-5,5.73225770494901e-5,6.46125772618689e-5
2015-04-26,4.65941848233342e-5,3.18749771395233e-5,3.49801302945707e-5
2015-04-27,3.62134451279417e-5,0,0
2015-04-28,8.9290015239385e-6,0,0
2015-04-29,6.84169435771764e-7,1.72796026163269e-5,1.26955956147867e-5
2015-04-30,3.50839327438734e-5,4.4705331674777e-5,5.15180145157501e-5
2015-05-01,2.0546207088045e-4,2.4529654183425e-4,2.5263495626859e-4
2015-05-02,7.56549197831191e-5,5.86742353334557e-5,6.31568764219992e-5
2015-05-03,3.54206276824698e-5,7.45150173315778e-5,7.58020905777812e-5
2015-05-04,5.56865688849939e-6,5.06981668877415e-5,6.0353304434102e-5
2015-05-05,9.8163745860802e-6,3.80518031306565e-5,4.47075399279129e-5
2015-05-06,3.69939662050456e-5,3.07458358292934e-5,2.60611595876981e-5
2015-05-07,7.26706930436194e-5,3.619701237767e-5,1.89404090633616e-5
2015-05-08,4.85797972942237e-5,1.83086667675525e-5,9.74866634351201e-6
2015-05-09,3.9701353671262e-6,3.61431375495158e-5,1.0532577289268e-4
2015-05-10,2.00078338821186e-5,2.78301456546615e-7,8.09497748832655e-7
2015-05-11,2.84025772998575e-5,2.35127359360376e-7,3.2471834288117e-7
2015-05-12,7.90351532486966e-6,9.11403006398359e-8,2.64139089267701e-7
2015-05-13,1.07887499325443e-5,1.56710448209196e-5,1.67484977282584e-5
2015-05-14,2.26798856601818e-5,3.17601043207105e-5,3.59032783308066e-5
2015-05-15,9.28013178054243e-5,5.49706528545357e-5,5.06071664858609e-5
2015-05-16,2.06892345886445e-5,3.74558949260972e-5,3.26230656355619e-5
2015-05-17,9.48969682212919e-6,2.46778145083226e-5,2.39470882661408e-5
2015-05-18,9.27585060708225e-5,4.43373828602489e-5,3.22784399031661e-5
2015-05-19,6.61707017570734e-5,1.70086932484992e-5,8.19622619019356e-6
2015-05-20,3.22344021697063e-5,1.54777299030684e-5,1.04531900433358e-5
2015-05-21,1.1770767741836e-4,5.06547512486577e-5,3.67120956070721e-5
2015-05-22,2.75651273113908e-5,0,0
2015-05-23,1.31750257423846e-5,1.57250578922685e-5,2.77653271041345e-5
2015-05-24,6.96871757099871e-6,4.50766419817228e-5,1.0374892008258e-4
2015-05-25,8.97579593583942e-6,2.7132771720062e-5,7.70160622778349e-5
2015-05-26,7.43697237339802e-5,1.0284733434673e-4,1.3456736633088e-4
2015-05-27,5.56276900169905e-5,1.1126216850243e-4,1.1187712516402e-4
2015-05-28,4.76698623970151e-5,6.7654465965461e-5,7.35745634301566e-5
2015-05-29,5.1118855481036e-5,5.3455951274372597e-05,5.22671398357488e-5
2015-05-30,7.6510026701726e-5,1.0661088890628e-4,1.0819140152307e-4
2015-05-31,5.00129790452775e-5,1.84193177119596e-5,8.64288995217066e-6
2015-06-01,7.47287595004309e-6,1.43990928336279e-5,1.04489490695414e-5
2015-06-02,2.489828329999e-5,2.57734136539511e-5,2.73383921012282e-5
2015-06-03,5.29344724782277e-5,4.58347458334174e-5,5.40554465260357e-5
2015-06-04,1.0334504622733e-4,7.39666284061968e-5,7.50293183955364e-5
2015-06-05,5.66774942853954e-5,4.28950079367496e-5,5.27047013747506e-5
2015-06-06,4.14688547607511e-5,1.87265213753562e-5,1.83162883331534e-5
2015-06-07,7.84593430580571e-5,5.63255343877245e-6,2.61724176198186e-6
2015-06-08,3.48863432009239e-5,2.86296344711445e-5,2.46226099989144e-5
2015-06-09,1.23880063256365e-5,1.94177607326651e-9,5.398406610623851e-9
2015-06-10,1.39182893690304e-5,4.10724476651581e-9,1.14023128716667e-8
2015-06-11,2.41326141292575e-8,0,0
2015-06-12,2.20644892579003e-6,2.6355296611768598e-08,7.29508542463009e-8
2015-06-13,4.4088696995459e-6,3.02875992019835e-6,1.41773546147306e-6
2015-06-14,6.82114659866784e-7,0,0
2015-06-15,7.59126196498983e-5,8.54558020364493e-5,1.0289210331393e-4
2015-06-16,4.86899152747355e-5,6.22831430519e-5,5.67887364013586e-5
2015-06-17,2.66370989265852e-6,1.27201819850598e-5,6.47154683974804e-6
2015-06-18,0,2.86933783399945e-7,1.31100762246206e-7
2015-06-19,0,1.23778363558813e-6,1.01896762316755e-6
2015-06-20,9.70480755313474e-7,1.31483793666121e-5,1.03831825981615e-5
2015-06-21,6.61279773339629e-5,0,0
2015-06-22,5.64389301871415e-5,3.32733202412783e-6,1.51190681663138e-6
2015-06-23,2.54121732723434e-5,9.11725450691847e-8,2.47638809014461e-7
2015-06-24,1.3303864398039e-4,6.15135240877862e-6,6.83026837577927e-6
2015-06-25,4.11832525060163e-6,9.42807901083142e-7,1.27371595226577e-6
2015-06-26,1.56969019826647e-6,0,0
2015-06-27,0,9.13137796487717e-8,2.45970880996538e-7
2015-06-28,0,0,0
2015-06-29,0,0,0
2015-06-30,0,1.77491056092549e-5,8.93242759048007e-6
2015-07-01,4.01562247134279e-5,4.59724287793506e-5,3.85163803002797e-5
2015-07-02,2.03225336008472e-5,2.53011767199496e-5,3.33902244165074e-5
2015-07-03,2.42985406657681e-5,1.31020233311574e-5,1.05144727058359e-5
2015-07-04,9.68188578553963e-6,7.72357088862918e-6,3.49160018231487e-6
2015-07-05,1.88979283848312e-5,2.13443508982891e-5,2.45720257225912e-5
2015-07-06,3.25197561323876e-6,2.20362144318642e-5,1.85255958058406e-5
2015-07-07,2.98463760373124e-7,4.17600745095115e-8,1.09982401852449e-7
2015-07-08,0,5.58500445890786e-8,1.46783065702039e-7
2015-07-09,3.87303771276493e-5,2.32223601415171e-6,1.01592877399526e-6
2015-07-10,2.45571777668374e-6,0,0
2015-07-11,5.82169013796374e-5,3.08899075207592e-6,1.37492941121309e-6
