Date,OTG,DSM,OTM
1950-01-01,3.27426027979527e-6,4.34973298979457e-5,5.88451257499401e-5
1950-01-02,1.80458464456024e-5,3.83251899620518e-5,2.93075991066871e-5
1950-01-03,1.0419676982564e-4,1.0530118015594e-4,8.23845693957992e-5
1950-01-04,1.40817228384549e-5,3.41632730851416e-5,3.54853946191724e-5
1950-01-05,1.29941845443682e-5,1.39702260639751e-5,6.96119559506769e-6
1950-01-06,4.66963392682374e-5,1.00586548796855e-5,6.60111845718348e-6
1950-01-07,4.48460850748234e-5,1.4645451301476e-5,8.17543514131103e-6
1950-01-08,2.35720153796137e-6,1.56312921717472e-6,7.74711168105569e-7
1950-01-09,5.62157879357983e-7,2.05586218271492e-7,6.10188521932287e-7
1950-01-10,0,2.09719868138336e-8,6.21247409071657e-8
1950-01-11,9.50840694713406e-6,0,0
1950-01-12,5.36859079147689e-5,6.14584860159084e-6,3.02219905279344e-6
1950-01-13,3.66232561646029e-5,6.47434035272454e-8,1.90637322816656e-7
1950-01-14,1.7244787886738e-4,5.33684351466945e-6,2.61373725152225e-6
1950-01-15,2.19632784137502e-5,1.60939925990533e-5,7.86704913480207e-6
1950-01-16,0,2.82992488109812e-7,8.28214410830697e-7
1950-01-17,1.36518565341248e-7,4.84723432236933e-6,8.3568120317068e-6
1950-01-18,2.40588042288437e-6,2.45808178078732e-6,1.19465812531416e-6
1950-01-19,5.56193491263457e-8,7.74122455027282e-8,2.17782556433122e-7
1950-01-20,4.1107017750619e-5,0,0
1950-01-21,2.58699474215973e-5,0,0
1950-01-22,3.99903592551709e-6,1.32303426880753e-7,1.2427075546384e-7
1950-01-23,5.73346085275261e-7,6.69148676024634e-7,1.93335063158884e-6
1950-01-24,2.94155704239074e-8,5.22544951309101e-7,1.50750167904334e-6
1950-01-25,3.68581572729454e-6,4.89748927066103e-5,5.3326046327129e-5
1950-01-26,2.85321675619343e-5,1.3106416190567e-5,8.93241303856485e-6
1950-01-27,1.93176165339537e-5,3.27170391756226e-6,1.61560456035659e-6
1950-01-28,0,2.93491808633917e-8,8.42715408566619e-8
1950-01-29,0,3.90318916076993e-10,1.1198439953119501e-9
1950-01-30,1.81733266799711e-5,3.83890164812328e-6,1.83451527391298e-6
1950-01-31,7.48350648791529e-5,4.81346287415363e-5,3.15108009090181e-5
1950-02-01,1.21723433039733e-5,0,0
1950-02-02,4.35783331340645e-5,1.16197252282291e-5,5.62759214517428e-6
1950-02-03,5.08453849761281e-5,1.20598951980355e-5,5.75946023673168e-6
1950-02-04,3.51894304913003e-5,2.61869286077854e-6,1.34919980609993e-6
1950-02-05,1.6790335939731e-4,9.21324317459948e-6,4.40385929323384e-6
1950-02-06,1.756081910571e-4,6.46191256237216e-6,3.09106235363288e-6
1950-02-07,3.0754970794078e-5,2.28007011173759e-5,1.6773738025222e-5
1950-02-08,0,0,0
1950-02-09,0,6.46085096533966e-9,1.86079720521093e-8
1950-02-10,0,1.12533155061101e-6,2.6391530809633e-6
1950-02-11,0,3.23156859849405e-6,9.33811679715291e-6
1950-02-12,0,2.03246918317745e-6,5.88449029237381e-6
1950-02-13,0,0,0
1950-02-14,2.62477806245443e-6,6.88818744265518e-8,1.17837366531148e-7
1950-02-15,1.73693606484449e-5,2.1020305212005e-6,1.22779044886556e-6
1950-02-16,1.47904220284545e-5,1.82495114131598e-6,1.0038461368822e-6
1950-02-17,4.6624913920823e-6,2.540353762015e-6,1.87564717180067e-6
1950-02-18,1.0981658915554201e-9,8.63176467191806e-7,1.64347693498712e-6
1950-02-19,0,1.42747612699168e-5,2.64941791101592e-5
1950-02-20,3.61721540684812e-5,1.3077538460493e-4,1.2304483971092e-4
1950-02-21,1.0755468247225e-4,1.4218482829164e-4,1.3452825078275e-4
1950-02-22,1.0512613516766e-4,5.47504823771305e-5,4.6540328185074e-5
1950-02-23,2.64197169599356e-5,1.3055328054179e-6,1.35565267100901e-6
