Date,DVP,MWM,OTG,AXA,BNW,CAV,CIN,CNC,DSM,EBS,EST,I75,IKV,OOA,OTM,OXV,PEA,PRO,SLB
2012-01-01 12:00:00,272.1619,272.1619,272.38046,270.86197,271.90442,264.9584,271.90442,274.86624,274.01816,270.39532,272.281,274.86624,274.01816,274.86624,274.86624,274.724,274.724,273.51898,264.9584
2012-01-02 12:00:00,272.86493,272.86493,273.02505,271.9285,273.82202,266.44406,273.82202,277.55322,276.36044,272.09796,273.1379,277.55322,276.36044,277.55322,277.55322,277.27567,277.27567,275.6499,266.44406
2012-01-03 12:00:00,275.77072,275.77072,275.93872,275.118,276.76025,269.9063,276.76025,278.85715,278.49667,275.4344,276.19095,278.85715,278.49667,278.85715,278.85715,279.0078,279.0078,278.18814,269.9063
2012-01-04 12:00:00,274.73502,274.73502,275.27347,275.201,277.21674,270.73416,277.21674,278.07675,278.1969,276.26608,275.9014,278.07675,278.1969,278.07675,278.07675,278.32654,278.32654,278.26758,270.73416
2012-01-05 12:00:00,279.55817,279.55817,279.75128,278.33215,279.30505,272.51495,279.30505,281.4594,281.13177,277.92804,279.70755,281.4594,281.13177,281.4594,281.4594,281.6812,281.6812,280.78036,272.51495
2012-01-06 12:00:00,275.2554,275.2554,275.16525,273.43958,273.85403,267.3119,273.85403,275.8072,275.43958,272.59445,274.96997,275.8072,275.43958,275.8072,275.8072,275.86472,275.86472,275.21,267.3119
2012-01-07 12:00:00,275.01196,275.01196,274.81668,273.07993,273.60574,266.93695,273.60574,275.75253,275.35046,272.26315,274.61768,275.75253,275.35046,275.75253,275.75253,275.85132,275.85132,275.04254,266.93695
2012-01-08 12:00:00,276.27292,276.27292,275.77524,273.735,273.7217,267.2841,273.7217,275.63126,275.2456,272.48605,275.4264,275.63126,275.2456,275.63126,275.63126,275.63205,275.63205,275.04947,267.2841
2012-01-09 12:00:00,283.23883,283.23883,283.59543,281.81512,281.65002,275.61945,281.65002,282.1929,282.53036,280.73254,283.37857,282.1929,282.53036,282.1929,282.1929,282.59082,282.59082,282.6574,275.61945
2012-01-10 12:00:00,283.88623,283.88623,284.0641,282.12497,281.73825,275.76547,281.73825,282.1607,282.57983,280.83643,283.76987,282.1607,282.57983,282.1607,282.1607,282.61658,282.61658,282.7277,275.76547
2012-01-11 12:00:00,283.76675,283.76675,283.41553,280.77933,279.5961,273.71765,279.5961,280.21814,280.52917,278.64468,282.7749,280.21814,280.52917,280.21814,280.21814,280.60715,280.60715,280.63278,273.71765
2012-01-12 12:00:00,277.48325,277.48325,278.3293,277.3082,278.14948,271.85608,278.14948,278.8538,279.08203,277.19437,278.49844,278.8538,279.08203,278.8538,278.8538,279.1551,279.1551,279.18744,271.85608
2012-01-13 12:00:00,270.69656,270.69656,270.9455,270.4136,272.65082,265.4452,272.65082,275.29996,274.62088,271.17294,271.3615,275.29996,274.62088,275.29996,275.29996,275.20795,275.20795,274.20914,265.4452
2012-01-14 12:00:00,270.72775,270.72775,271.27765,270.1834,271.86365,264.64676,271.86365,274.85342,274.02,270.2885,271.41483,274.85342,274.02,274.85342,274.85342,274.69534,274.69534,273.51675,264.64676
2012-01-15 12:00:00,278.26855,278.26855,278.25046,276.9193,276.99142,271.13974,276.99142,276.87207,277.39005,276.2909,278.27155,276.87207,277.39005,276.87207,276.87207,277.18152,277.18152,277.7673,271.13974
2012-01-16 12:00:00,280.86014,280.86014,280.41183,278.4655,278.20285,272.06458,278.20285,278.92853,279.17194,277.21277,280.12778,278.92853,279.17194,278.92853,278.92853,279.2436,279.2436,279.2657,272.06458
2012-01-17 12:00:00,280.7524,280.7524,280.43024,277.64304,276.82208,270.3948,276.82208,278.68164,278.4399,275.5033,279.72824,278.68164,278.4399,278.68164,278.68164,278.83078,278.83078,278.21103,270.3948
