Date,OTG,DSM,OTM
1965-01-01,7.2959519457072e-06,3.599894398576e-06,2.23419101530453e-06
1965-01-02,2.7903950012842e-06,4.6183977246983e-06,5.38303174835164e-06
1965-01-03,6.92981257088832e-06,2.26469001063379e-05,2.67353134404402e-05
1965-01-04,0,4.91788512135827e-07,1.47276057305135e-06
1965-01-05,0,5.50604062343751e-10,1.64615643338806e-09
1965-01-06,0,0,0
1965-01-07,0,0,0
1965-01-08,0,0,0
1965-01-09,2.35484840231948e-05,2.96629023068817e-05,2.75341517408378e-05
1965-01-10,0.000105427468952257,0.000135736598167568,0.000107430634670891
1965-01-11,5.05537609569728e-05,6.30749564152211e-05,5.75970152567606e-05
1965-01-12,6.57310374663211e-05,4.10742286476307e-05,3.75113086192869e-05
1965-01-13,8.47283154143952e-05,8.29652981337858e-06,5.04577701576636e-06
1965-01-14,1.76923877006629e-05,0,0
1965-01-15,1.29186137201032e-05,6.35528704151511e-06,3.9840842873673e-06
1965-01-16,3.11827934638131e-05,0,0
1965-01-17,1.33968778754934e-05,0,0
1965-01-18,0,0,0
1965-01-19,0,5.62113164903622e-08,1.63545308851099e-07
1965-01-20,1.56856424382568e-06,7.62129616305174e-07,4.82142809232755e-07
1965-01-21,3.9698657928966e-05,1.34428310047952e-05,9.53475864662323e-06
1965-01-22,2.79630621662363e-05,0,0
1965-01-23,7.24343190086074e-05,1.24896232023275e-07,6.01431366931138e-08
1965-01-24,2.69142656179611e-05,1.48617641571036e-06,7.14583961780591e-07
1965-01-25,4.68626712972764e-05,1.66937354606489e-06,8.015567232178e-07
1965-01-26,4.6257846406661e-05,0,0
1965-01-27,9.46026466408512e-06,7.25445943317027e-07,2.0850077362411e-06
1965-01-28,1.043468091666e-05,2.22216158363153e-07,6.25112647867354e-07
1965-01-29,0,2.40796907746699e-06,4.08184496336617e-06
1965-01-30,0,1.61580157964636e-06,2.08505707632867e-06
1965-01-31,2.6207487735519e-06,0,0
1965-02-01,0,1.89992431387509e-06,3.787780087805e-06
1965-02-02,2.64247082668589e-05,3.73544135072734e-05,3.32728704961482e-05
1965-02-03,3.51233870787837e-06,6.14638906881737e-07,4.20063486217259e-07
1965-02-04,0,2.1054795524833e-06,6.03513763053343e-06
1965-02-05,0,1.96408509509638e-05,2.68954408966238e-05
1965-02-06,2.11671434158234e-07,1.762195580568e-07,5.05768809944129e-07
1965-02-07,0,2.73749609647211e-08,1.31073729647824e-08
1965-02-08,3.72102704204735e-07,2.79813457382261e-06,2.75094407697907e-06
1965-02-09,0,0,0
1965-02-10,1.34642232296756e-06,2.07440304933471e-08,4.51519746036411e-08
1965-02-11,3.6056138924323e-05,9.06413606571732e-06,4.5605579543917e-06
1965-02-12,5.35786712134723e-05,1.79237995325821e-05,1.25185133583727e-05
1965-02-13,2.02189748961246e-05,2.73176692644483e-06,1.32096613469912e-06
1965-02-14,3.70242378266994e-05,2.10032080616429e-08,6.10759656183291e-08
1965-02-15,0,0,0
1965-02-16,5.04197805639706e-06,0,0
1965-02-17,0,0,0
1965-02-18,1.61199886861141e-06,5.780168066849e-06,5.64708216188592e-06
1965-02-19,1.06164889075444e-05,2.81911880506414e-08,3.24638200766003e-08
1965-02-20,0,0,0
1965-02-21,0,0,0
1965-02-22,8.24861459136628e-08,0,0
1965-02-23,0,1.17116911724224e-07,5.82356314282606e-08
1965-02-24,0,1.52662053665154e-07,1.81726719006292e-07
1965-02-25,0,1.34589001277163e-07,4.0408761492472e-07
1965-02-26,1.73096648126148e-09,7.0637275939589e-07,3.5458327829474e-07
1965-02-27,0,2.69891877735518e-08,4.32230535807321e-08
1965-02-28,0,2.14790905062046e-08,1.08492841377483e-08
1965-03-01,0,3.53359730365099e-10,1.07416942007887e-09
1965-03-02,0,0,0
1965-03-03,0,0,0
1965-03-04,0,1.12915483896359e-06,3.46239153259376e-06
1965-03-05,4.59991468915177e-07,1.0096010250038e-08,3.10418855065109e-08
1965-03-06,0.000133072229800746,0.000175285065779462,0.000146823629620485
1965-03-07,0,0,0
1965-03-08,4.80111521028448e-06,0,0
1965-03-09,9.17204888537526e-05,3.20584840665106e-05,1.94069780263817e-05
1965-03-10,7.66488228691742e-05,4.08584173783311e-06,2.18810032492911e-06
1965-03-11,7.13781482772902e-05,3.68687578884419e-05,2.39171076827915e-05
1965-03-12,1.33444127641269e-05,8.97330210136715e-06,4.67350537292077e-06
1965-03-13,7.21135365893133e-05,1.30695862026187e-05,8.27465009933803e-06
1965-03-14,4.12313556807931e-06,0,0
1965-03-15,9.05319102457725e-05,3.79687953682151e-05,1.98521647689631e-05
1965-03-16,7.5054973422084e-05,4.90046659251675e-06,2.58183445112081e-06
1965-03-17,0.000147761471453123,2.6046676794067e-05,1.36461258080089e-05
1965-03-18,1.65485143952537e-05,0,0
1965-03-19,4.89373014715966e-05,0,0
1965-03-20,7.25185964256525e-05,2.90931563284858e-08,9.16464841793641e-08
1965-03-21,1.06696279544849e-05,0,0
1965-03-22,6.55842377454974e-05,1.98664492927492e-05,1.83823303814279e-05
